start_month,lead_time,ensemble,variable,correlation
5,2,50,T2MIN,0.16772578616479272
5,3,0,T2MAX,0.6734148132930137
5,3,0,T2MIN,0.36722583737858117
5,3,1,T2MAX,-0.5351590866374035
5,3,1,T2MIN,-0.6002920725382902
5,3,2,T2MAX,0.21635322639488552
5,3,2,T2MIN,0.15172837495965294
5,3,3,T2MAX,0.021782436716964115
5,3,3,T2MIN,-0.24181853760815983
5,3,4,T2MAX,-0.3756082309759231
5,3,4,T2MIN,-0.348437109766551
5,3,5,T2MAX,0.0838716737278508
5,3,5,T2MIN,0.4941822930106989
5,3,6,T2MAX,0.1556734139621372
5,3,6,T2MIN,0.23924789120088039
5,3,7,T2MAX,-0.720824125408208
5,3,7,T2MIN,-0.6317249180992868
5,3,8,T2MAX,0.5580419756055588
5,3,8,T2MIN,0.17944690428561008
5,3,9,T2MAX,0.3532502768205207
5,3,9,T2MIN,0.3522838879455194
5,3,10,T2MAX,-0.10256016337971392
5,3,10,T2MIN,0.40643472992802815
5,3,11,T2MAX,-0.4902297060065782
5,3,11,T2MIN,-0.6002442645312634
5,3,12,T2MAX,-0.10231927683730158
5,3,12,T2MIN,0.12033391450231862
5,3,13,T2MAX,-0.4100664666815015
5,3,13,T2MIN,-0.6982583674788891
5,3,14,T2MAX,-0.1202420344273152
5,3,14,T2MIN,-0.08736290926701387
5,3,15,T2MAX,0.1366097876602421
5,3,15,T2MIN,-0.2822320177804004
5,3,16,T2MAX,-0.00014170318562777438
5,3,16,T2MIN,-0.26577476060472643
5,3,17,T2MAX,0.1314190485027744
5,3,17,T2MIN,0.4098891744756258
5,3,18,T2MAX,-0.14579998451192605
5,3,18,T2MIN,-0.23954912966175945
5,3,19,T2MAX,0.9243161110005824
5,3,19,T2MIN,0.8180668777289919
5,3,20,T2MAX,0.2202779571409503
5,3,20,T2MIN,0.49369749390523343
5,3,21,T2MAX,0.46644686450443734
5,3,21,T2MIN,0.13479153139472586
5,3,22,T2MAX,0.23197078823139627
5,3,22,T2MIN,0.21735953839891473
5,3,23,T2MAX,-0.5162762705610772
5,3,23,T2MIN,-0.3542743838594103
5,3,24,T2MAX,0.36967896237981934
5,3,24,T2MIN,0.1985554760781285
5,3,25,T2MAX,0.017148328530253856
5,3,25,T2MIN,0.23955634459306288
5,3,26,T2MAX,0.2696579353425719
5,3,26,T2MIN,0.41140723877235247
5,3,27,T2MAX,0.9320254373666716
5,3,27,T2MIN,0.9636816392705696
5,3,28,T2MAX,0.625212164024643
5,3,28,T2MIN,0.643757586781622
5,3,29,T2MAX,0.07353358812511536
5,3,29,T2MIN,-0.19086772300151703
5,3,30,T2MAX,0.695732994229679
5,3,30,T2MIN,0.6502160508452594
5,3,31,T2MAX,-0.01033314265545097
5,3,31,T2MIN,0.23014687502598993
5,3,32,T2MAX,-0.1199937250009564
5,3,32,T2MIN,-0.07777402306681501
5,3,33,T2MAX,-0.44876678622962946
5,3,33,T2MIN,-0.3229824729900518
5,3,34,T2MAX,0.48073856220603595
5,3,34,T2MIN,0.20466352109892375
5,3,35,T2MAX,0.3954679579926151
5,3,35,T2MIN,0.5001902316688076
5,3,36,T2MAX,-0.184560098366782
5,3,36,T2MIN,-0.4243995261619984
5,3,37,T2MAX,-0.08137595519656429
5,3,37,T2MIN,-0.04017096856568691
5,3,38,T2MAX,-0.10166732816683124
5,3,38,T2MIN,-0.3746835503370437
5,3,39,T2MAX,0.3041269917759082
5,3,39,T2MIN,0.5175921035371871
5,3,40,T2MAX,-0.8169602102501826
5,3,40,T2MIN,-0.724693466969255
5,3,41,T2MAX,-0.185828521043352
5,3,41,T2MIN,-0.15888666448333882
5,3,42,T2MAX,0.12317352653651946
5,3,42,T2MIN,-0.4536451910957263
5,3,43,T2MAX,0.413987971317701
5,3,43,T2MIN,0.34535031960484414
5,3,44,T2MAX,0.41585708145494793
5,3,44,T2MIN,0.7723833848897877
5,3,45,T2MAX,0.7176796739042562
5,3,45,T2MIN,0.5746045571557326
5,3,46,T2MAX,-0.7200611881666205
5,3,46,T2MIN,-0.6221233278325294
5,3,47,T2MAX,0.925329729826722
5,3,47,T2MIN,0.8930672172790126
5,3,48,T2MAX,-0.45643628025190836
5,3,48,T2MIN,-0.4420299196436297
5,3,49,T2MAX,0.7760346486578116
5,3,49,T2MIN,0.8933064767431519
5,3,50,T2MAX,-0.11998654392147654
5,3,50,T2MIN,-0.24667278309182214
5,4,0,T2MAX,0.2984104309180896
5,4,0,T2MIN,0.7446496769107345
5,4,1,T2MAX,-0.2825910666683388
5,4,1,T2MIN,-0.3626147605199097
5,4,2,T2MAX,0.3098943147147116
5,4,2,T2MIN,0.873640165486367
5,4,3,T2MAX,0.18518409658462373
5,4,3,T2MIN,0.15260901562550686
5,4,4,T2MAX,-0.8781116035497907
5,4,4,T2MIN,-0.5235478090446138
5,4,5,T2MAX,0.5364428743940745
5,4,5,T2MIN,0.3649908519728276
5,4,6,T2MAX,0.5117957833981964
5,4,6,T2MIN,0.08513067663784249
5,4,7,T2MAX,-0.20148697442531016
5,4,7,T2MIN,0.07518147032545962
5,4,8,T2MAX,-0.46816690578940523
5,4,8,T2MIN,-0.8291703811341227
5,4,9,T2MAX,-0.3954615538195668
5,4,9,T2MIN,0.27050367340055165
5,4,10,T2MAX,-0.6811075311102889
5,4,10,T2MIN,0.11045434392310675
5,4,11,T2MAX,0.8248356802457596
5,4,11,T2MIN,0.710351355384379
5,4,12,T2MAX,0.43140613332313643
5,4,12,T2MIN,-0.11363844684211
5,4,13,T2MAX,-0.7421108535491734
5,4,13,T2MIN,-0.8396029975284788
5,4,14,T2MAX,0.06499143011086955
5,4,14,T2MIN,0.04608727219866972
5,4,15,T2MAX,0.12117127422289335
5,4,15,T2MIN,0.367357907132311
5,4,16,T2MAX,-0.5596649636080249
5,4,16,T2MIN,-0.7772146987104412
5,4,17,T2MAX,0.265232539475243
5,4,17,T2MIN,0.009090132698207683
5,4,18,T2MAX,0.8584238149134186
5,4,18,T2MIN,0.11129774944175896
5,4,19,T2MAX,0.707799795902913
5,4,19,T2MIN,0.7913376384985505
5,4,20,T2MAX,0.7147426467883946
5,4,20,T2MIN,0.7237956748690016
5,4,21,T2MAX,0.7951970285055843
5,4,21,T2MIN,0.533949107099927
5,4,22,T2MAX,-0.771577210085293
5,4,22,T2MIN,-0.8686416867313335
5,4,23,T2MAX,-0.2831240975375908
5,4,23,T2MIN,0.14749899720345744
5,4,24,T2MAX,-0.3727067124752237
5,4,24,T2MIN,-0.09618435897076132
5,4,25,T2MAX,-0.2627117158442763
5,4,25,T2MIN,-0.42389464953465467
5,4,26,T2MAX,0.2945544851022526
5,4,26,T2MIN,0.7396542912850204
5,4,27,T2MAX,0.6323927351538914
5,4,27,T2MIN,0.7507466042258477
5,4,28,T2MAX,0.9136991265156396
5,4,28,T2MIN,0.7426437697395882
5,4,29,T2MAX,0.3973689547504449
5,4,29,T2MIN,0.653285026030898
5,4,30,T2MAX,-0.017393691748979017
5,4,30,T2MIN,0.3022042484280497
5,4,31,T2MAX,0.2710519268311032
5,4,31,T2MIN,0.39404565433689487
5,4,32,T2MAX,0.31873089728478515
5,4,32,T2MIN,0.858547848948661
5,4,33,T2MAX,-0.11153525914213198
5,4,33,T2MIN,-0.3786966762352952
5,4,34,T2MAX,-0.08959593294598911
5,4,34,T2MIN,0.07691774215661093
5,4,35,T2MAX,-0.6146623700483393
5,4,35,T2MIN,-0.7608426210261678
5,4,36,T2MAX,0.11024193759672857
5,4,36,T2MIN,-0.4581501197609001
5,4,37,T2MAX,-0.8747421004915197
5,4,37,T2MIN,-0.922176823502101
5,4,38,T2MAX,0.41064566845628825
5,4,38,T2MIN,0.30670958531455433
5,4,39,T2MAX,-0.16920245498520858
5,4,39,T2MIN,-0.686090200613656
5,4,40,T2MAX,-0.5369823955163832
5,4,40,T2MIN,-0.5117017708937528
5,4,41,T2MAX,-0.648700475237497
5,4,41,T2MIN,-0.89806562727586
5,4,42,T2MAX,0.23496855557826107
5,4,42,T2MIN,0.5381242771753594
5,4,43,T2MAX,0.4023829873422216
5,4,43,T2MIN,-0.2874445179517632
5,4,44,T2MAX,-0.26691795841537724
5,4,44,T2MIN,-0.6748395319448077
5,4,45,T2MAX,0.6014576614939385
5,4,45,T2MIN,-0.5096507057954721
5,4,46,T2MAX,0.28639008583654185
5,4,46,T2MIN,-0.4340623532160736
5,4,47,T2MAX,0.9475238823501039
5,4,47,T2MIN,-0.1938480277632553
5,4,48,T2MAX,0.8212425423493781
5,4,48,T2MIN,0.3427148603924261
5,4,49,T2MAX,0.5675234752408135
5,4,49,T2MIN,0.10921923119059407
5,4,50,T2MAX,0.03317675976248081
5,4,50,T2MIN,-0.811489598338532
5,5,0,T2MAX,0.341015472270945
5,5,0,T2MIN,0.1824252813206705
5,5,1,T2MAX,-0.18083053184784012
5,5,1,T2MIN,-0.40796341500246774
5,5,2,T2MAX,-0.44615097042732543
5,5,2,T2MIN,0.05007520278122388
5,5,3,T2MAX,0.2733509548480905
5,5,3,T2MIN,0.8775139334993491
5,5,4,T2MAX,0.7710329899929287
5,5,4,T2MIN,0.06492607172975778
5,5,5,T2MAX,-0.34575181095303265
5,5,5,T2MIN,-0.6018326993738911
5,5,6,T2MAX,-0.7113083434405089
5,5,6,T2MIN,-0.39267896843462996
5,5,7,T2MAX,0.2355256300577795
5,5,7,T2MIN,-0.2107145920882836
5,5,8,T2MAX,-0.35234891136444607
5,5,8,T2MIN,0.327514763418188
5,5,9,T2MAX,0.15953063044497376
5,5,9,T2MIN,0.6206457734841709
5,5,10,T2MAX,-0.9296031960630544
5,5,10,T2MIN,-0.015214333931252443
5,5,11,T2MAX,-0.4911468371985693
5,5,11,T2MIN,-0.822720443105356
5,5,12,T2MAX,-0.2682838957106207
5,5,12,T2MIN,0.25657222640197136
5,5,13,T2MAX,-0.6071014472282554
5,5,13,T2MIN,-0.11259402566900081
5,5,14,T2MAX,0.11091584959530422
5,5,14,T2MIN,0.20395449451384412
5,5,15,T2MAX,-0.9319321742379396
5,5,15,T2MIN,0.07193596327677942
5,5,16,T2MAX,0.6052858998188655
5,5,16,T2MIN,0.9268000879165644
5,5,17,T2MAX,0.5833130404111353
5,5,17,T2MIN,0.735831708187593
5,5,18,T2MAX,0.19769401786409538
5,5,18,T2MIN,-0.7691909830059748
5,5,19,T2MAX,-0.4889287131481816
5,5,19,T2MIN,0.3898217728220447
5,5,20,T2MAX,-0.6161903845672816
5,5,20,T2MIN,0.5373865131149622
5,5,21,T2MAX,-0.30459014882355984
5,5,21,T2MIN,0.44998562862423147
5,5,22,T2MAX,0.5323136845199932
5,5,22,T2MIN,-0.01288902667265154
5,5,23,T2MAX,0.6075429526707252
5,5,23,T2MIN,0.5234605356384286
5,5,24,T2MAX,0.5856156254643982
5,5,24,T2MIN,0.6291144320167911
5,5,25,T2MAX,0.3915191893731055
5,5,25,T2MIN,0.6560570677285552
5,5,26,T2MAX,-0.23152869120188707
5,5,26,T2MIN,0.2118202186926011
5,5,27,T2MAX,-0.7133192392076019
5,5,27,T2MIN,-0.0519345283720715
5,5,28,T2MAX,-0.29966654195316045
5,5,28,T2MIN,0.2080377051181546
5,5,29,T2MAX,-0.5719204515135026
5,5,29,T2MIN,0.08417331336411343
5,5,30,T2MAX,-0.06408994408946726
5,5,30,T2MIN,-0.11672306918114046
5,5,31,T2MAX,0.44280370861103285
5,5,31,T2MIN,-0.8717691251763225
5,5,32,T2MAX,0.21097688599533906
5,5,32,T2MIN,0.3149827109782255
5,5,33,T2MAX,-0.1224757391895314
5,5,33,T2MIN,-0.3612770611234301
5,5,34,T2MAX,0.40344891296137275
5,5,34,T2MIN,0.03457786380952574
5,5,35,T2MAX,-0.5042985755143209
5,5,35,T2MIN,0.08076703082243729
5,5,36,T2MAX,-0.25074581268396934
5,5,36,T2MIN,0.3896327900432168
5,5,37,T2MAX,0.22444353163642167
5,5,37,T2MIN,0.33979870877746504
5,5,38,T2MAX,0.48488655139366554
5,5,38,T2MIN,0.8536148578506996
5,5,39,T2MAX,0.5489491616068961
5,5,39,T2MIN,0.48399707871430253
5,5,40,T2MAX,0.44989172835469077
5,5,40,T2MIN,0.1375778481810244
5,5,41,T2MAX,0.2786058040139976
5,5,41,T2MIN,-0.09562773756271005
5,5,42,T2MAX,-0.29944335736240346
5,5,42,T2MIN,0.22566983024255782
5,5,43,T2MAX,0.32319587258468174
5,5,43,T2MIN,-0.11018407720676629
5,5,44,T2MAX,-0.3067712146770153
5,5,44,T2MIN,0.14306024911339946
5,5,45,T2MAX,0.3362840214744954
5,5,45,T2MIN,-0.2476784747487899
5,5,46,T2MAX,-0.37229692729268354
5,5,46,T2MIN,0.036921087327069356
5,5,47,T2MAX,-0.6153081104393687
5,5,47,T2MIN,-0.04601544138864048
5,5,48,T2MAX,0.4411217578948731
5,5,48,T2MIN,0.7505925567294081
5,5,49,T2MAX,-0.5248453962059663
5,5,49,T2MIN,-0.016781275009088513
5,5,50,T2MAX,-0.34405071882645627
5,5,50,T2MIN,0.5160715448367302
6,0,0,T2MAX,-0.28563192981423197
6,0,0,T2MIN,-0.05778682936164537
6,0,1,T2MAX,-0.651983772160838
6,0,1,T2MIN,-0.2333991844188369
6,0,2,T2MAX,-0.49915721096143867
6,0,2,T2MIN,-0.3634813837769753
6,0,3,T2MAX,0.0443530022163275
6,0,3,T2MIN,0.022937469297257058
6,0,4,T2MAX,-0.45182195791504176
6,0,4,T2MIN,-0.23181024312085477
6,0,5,T2MAX,0.047918845570870755
6,0,5,T2MIN,0.20364075725042646
6,0,6,T2MAX,-0.7871736319848499
6,0,6,T2MIN,-0.8957906546896262
6,0,7,T2MAX,0.7671599097395879
6,0,7,T2MIN,0.5865529760182433
6,0,8,T2MAX,0.2984796933895867
6,0,8,T2MIN,0.3997432263279649
6,0,9,T2MAX,-0.4752712200982781
6,0,9,T2MIN,-0.7501006992299276
6,0,10,T2MAX,-0.448184258786262
6,0,10,T2MIN,-0.37385533317215297
6,0,11,T2MAX,-0.4895410601125683
6,0,11,T2MIN,-0.4252467751019162
6,0,12,T2MAX,-0.362185281390885
6,0,12,T2MIN,-0.3855359499195163
6,0,13,T2MAX,-0.9046078226774662
6,0,13,T2MIN,-0.7095483423896891
6,0,14,T2MAX,0.30347126173735045
6,0,14,T2MIN,0.1984835361306272
6,0,15,T2MAX,-0.3154138687602362
6,0,15,T2MIN,-0.4164202514142298
6,0,16,T2MAX,-0.32608402665399594
6,0,16,T2MIN,-0.3813811888314496
6,0,17,T2MAX,-0.7278767581396831
6,0,17,T2MIN,-0.4488507380983525
6,0,18,T2MAX,0.053880892177795285
6,0,18,T2MIN,-0.0012469454678507416
6,0,19,T2MAX,-0.01671256395685918
6,0,19,T2MIN,-0.015247965142526814
6,0,20,T2MAX,-0.35565063908342964
6,0,20,T2MIN,-0.451455844676695
6,0,21,T2MAX,-0.30288722968091064
6,0,21,T2MIN,-0.3742459257239651
6,0,22,T2MAX,-0.5844642724888126
6,0,22,T2MIN,-0.5747085934944757
6,0,23,T2MAX,-0.12688170215979988
6,0,23,T2MIN,0.050669796914581657
6,0,24,T2MAX,-0.5305615663030294
6,0,24,T2MIN,-0.6054278658927713
6,0,25,T2MAX,-0.34056916369243584
6,0,25,T2MIN,-0.10871315809670942
6,0,26,T2MAX,-0.620844837043352
6,0,26,T2MIN,-0.6294520537992127
6,0,27,T2MAX,-0.422479841040699
6,0,27,T2MIN,-0.2818343075664355
6,0,28,T2MAX,-0.8493442568864492
6,0,28,T2MIN,-0.559777018216092
6,0,29,T2MAX,-0.8259536642750958
6,0,29,T2MIN,-0.6156054894349569
6,0,30,T2MAX,0.430201623430424
6,0,30,T2MIN,0.46546427212112806
6,0,31,T2MAX,0.5114768850503216
6,0,31,T2MIN,0.6193136375973374
6,0,32,T2MAX,-0.1235998279156856
6,0,32,T2MIN,0.1695316684552112
6,0,33,T2MAX,-0.3118108093765906
6,0,33,T2MIN,-0.3655699784165377
6,0,34,T2MAX,-0.05481689192041953
6,0,34,T2MIN,0.11395550813236059
6,0,35,T2MAX,-0.08721984660566247
6,0,35,T2MIN,0.00016407947468198743
6,0,36,T2MAX,-0.013575277743220916
6,0,36,T2MIN,-0.20590486831762655
6,0,37,T2MAX,-0.1881289819715001
6,0,37,T2MIN,-0.1845385094782179
6,0,38,T2MAX,-0.01776779588511455
6,0,38,T2MIN,0.07077985012211906
6,0,39,T2MAX,-0.06735789635713235
6,0,39,T2MIN,0.10168214846023951
6,0,40,T2MAX,0.08230596587955132
6,0,40,T2MIN,0.0892580083843631
6,0,41,T2MAX,-0.07376419580642878
6,0,41,T2MIN,0.03240291861372145
6,0,42,T2MAX,-0.3261550204550141
6,0,42,T2MIN,-0.2973206408658528
6,0,43,T2MAX,0.28659504444527334
6,0,43,T2MIN,0.29583805646087746
6,0,44,T2MAX,-0.0987834603846402
6,0,44,T2MIN,0.21097960498878887
6,0,45,T2MAX,0.07105333748218
6,0,45,T2MIN,0.45578078269789735
6,0,46,T2MAX,0.49820140076724817
6,0,46,T2MIN,0.4864657538828518
6,0,47,T2MAX,-0.09941005172475707
6,0,47,T2MIN,0.012628766084735907
6,0,48,T2MAX,-0.528400477758879
6,0,48,T2MIN,-0.3755827845073801
6,0,49,T2MAX,-0.7213001637555
6,0,49,T2MIN,-0.5374427157855692
6,0,50,T2MAX,-0.10991402329594739
6,0,50,T2MIN,-0.07551585291985935
6,1,0,T2MAX,0.07864617050551714
6,1,0,T2MIN,0.09223740572911039
6,1,1,T2MAX,0.5754729689544317
6,1,1,T2MIN,0.5787985630538607
6,1,2,T2MAX,-0.5846908121635285
6,1,2,T2MIN,0.002491443396042299
6,1,3,T2MAX,0.8524184200484216
6,1,3,T2MIN,0.2275189440332526
6,1,4,T2MAX,0.3903539844338883
6,1,4,T2MIN,-0.09796918863157122
6,1,5,T2MAX,-0.7139642573185744
6,1,5,T2MIN,-0.9506622614046242
6,1,6,T2MAX,-0.8778301225905715
6,1,6,T2MIN,-0.8394472867181452
6,1,7,T2MAX,-0.1227813886730427
6,1,7,T2MIN,-0.522382689234049
6,1,8,T2MAX,-0.31204279341671337
6,1,8,T2MIN,-0.4859485241530443
6,1,9,T2MAX,0.09292294183828184
6,1,9,T2MIN,0.42081704663551756
6,1,10,T2MAX,-0.14038014241139232
6,1,10,T2MIN,-0.4464768161291495
6,1,11,T2MAX,-0.8484480207671167
6,1,11,T2MIN,-0.9103548280487261
6,1,12,T2MAX,0.6823110146338426
6,1,12,T2MIN,-0.13015475213989394
6,1,13,T2MAX,-0.18343213972762246
6,1,13,T2MIN,-0.5174245082061025
6,1,14,T2MAX,-0.1273226823676881
6,1,14,T2MIN,-0.4425760345353844
6,1,15,T2MAX,-0.6808416880192769
6,1,15,T2MIN,-0.5227312080134333
6,1,16,T2MAX,-0.9097583665789938
6,1,16,T2MIN,-0.7127739921251378
6,1,17,T2MAX,-0.10812265056682721
6,1,17,T2MIN,0.4669607370199647
6,1,18,T2MAX,-0.9757634292640237
6,1,18,T2MIN,-0.8684500182590685
6,1,19,T2MAX,0.4454154814188313
6,1,19,T2MIN,-0.2707872793303996
6,1,20,T2MAX,-0.5995821364134287
6,1,20,T2MIN,-0.32752047797007644
6,1,21,T2MAX,0.29166528324654417
6,1,21,T2MIN,0.5959559463512466
6,1,22,T2MAX,0.6808345309608175
6,1,22,T2MIN,0.8630428250435175
6,1,23,T2MAX,0.08331847104393425
6,1,23,T2MIN,0.29752295833242054
6,1,24,T2MAX,-0.5014833917417777
6,1,24,T2MIN,-0.5034877827652016
6,1,25,T2MAX,0.013247836468666866
6,1,25,T2MIN,0.31836721275576746
6,1,26,T2MAX,-0.1165525403305641
6,1,26,T2MIN,-0.3190688876885994
6,1,27,T2MAX,0.8320591907366327
6,1,27,T2MIN,0.6943509309464404
6,1,28,T2MAX,-0.7531946734777575
6,1,28,T2MIN,-0.2296945129490098
6,1,29,T2MAX,-0.39627328060640005
6,1,29,T2MIN,-0.1674702458022415
6,1,30,T2MAX,0.9588241867813919
6,1,30,T2MIN,0.7349526539357795
6,1,31,T2MAX,-0.13078430368055985
6,1,31,T2MIN,-0.33774398160687163
6,1,32,T2MAX,0.7183629599421828
6,1,32,T2MIN,0.14985656087337262
6,1,33,T2MAX,0.2796665331541347
6,1,33,T2MIN,0.5683624500697163
6,1,34,T2MAX,0.44907814800901663
6,1,34,T2MIN,0.6303904386825253
6,1,35,T2MAX,-0.09061679267849025
6,1,35,T2MIN,0.21011925687442543
6,1,36,T2MAX,0.9379831588712285
6,1,36,T2MIN,0.9546123984147228
6,1,37,T2MAX,-0.03818052856288994
6,1,37,T2MIN,-0.27884776173166104
6,1,38,T2MAX,-0.14844910742597012
6,1,38,T2MIN,-0.654377073841174
6,1,39,T2MAX,-0.1490265098796292
6,1,39,T2MIN,-0.27842577261484597
6,1,40,T2MAX,-0.7188072049436752
6,1,40,T2MIN,-0.6830794615114204
6,1,41,T2MAX,-0.14997187144879204
6,1,41,T2MIN,-0.2773787427461978
6,1,42,T2MAX,-0.5456684170909332
6,1,42,T2MIN,-0.25455027486323684
6,1,43,T2MAX,-0.5607601482205148
6,1,43,T2MIN,-0.38460930289795975
6,1,44,T2MAX,-0.016527682808492542
6,1,44,T2MIN,-0.6968715819323196
6,1,45,T2MAX,-0.733339336749713
6,1,45,T2MIN,-0.5534113934090229
6,1,46,T2MAX,0.6336362108449634
6,1,46,T2MIN,0.40627687678810687
6,1,47,T2MAX,-0.4169754949284333
6,1,47,T2MIN,0.37277811637858416
6,1,48,T2MAX,-0.2468780277099344
6,1,48,T2MIN,-0.46868800276178074
6,1,49,T2MAX,-0.11030587546373984
6,1,49,T2MIN,0.3393545569480144
6,1,50,T2MAX,-0.8302161110714237
6,1,50,T2MIN,-0.8251398118295138
6,2,0,T2MAX,0.4994630689056287
6,2,0,T2MIN,0.7059904398611676
6,2,1,T2MAX,-0.009126510813866775
6,2,1,T2MIN,-0.18690040909336098
6,2,2,T2MAX,0.1789469632030711
6,2,2,T2MIN,-0.05273239556968996
6,2,3,T2MAX,-0.6259705823549516
6,2,3,T2MIN,-0.6962156093552867
6,2,4,T2MAX,-0.8169318679367129
6,2,4,T2MIN,-0.7866676009975967
6,2,5,T2MAX,-0.8389373908116909
6,2,5,T2MIN,-0.6166408619030135
6,2,6,T2MAX,-0.824888134850643
6,2,6,T2MIN,-0.6462123449679124
6,2,7,T2MAX,0.34915044091228475
6,2,7,T2MIN,-0.028570581486241673
6,2,8,T2MAX,-0.3395796855690612
6,2,8,T2MIN,-0.19809282660727404
6,2,9,T2MAX,0.6016487063922688
6,2,9,T2MIN,0.16950416842357008
6,2,10,T2MAX,-0.0846785306251357
6,2,10,T2MIN,0.3243148699764271
6,2,11,T2MAX,-0.565139926149954
6,2,11,T2MIN,-0.45895496064461444
6,2,12,T2MAX,0.6629130407426707
6,2,12,T2MIN,0.7303173714032639
6,2,13,T2MAX,-0.22411932361739348
6,2,13,T2MIN,0.11230104898553644
6,2,14,T2MAX,-0.6698750833749908
6,2,14,T2MIN,-0.8348258863105015
6,2,15,T2MAX,-0.03991401014870976
6,2,15,T2MIN,0.24150026589504686
6,2,16,T2MAX,-0.44988026567617906
6,2,16,T2MIN,-0.4811488402424169
6,2,17,T2MAX,0.43669510116960747
6,2,17,T2MIN,-0.05948433474745037
6,2,18,T2MAX,0.784110277012455
6,2,18,T2MIN,0.5887893442123333
6,2,19,T2MAX,0.05148700741511336
6,2,19,T2MIN,0.5435155884274769
6,2,20,T2MAX,0.7305282019308951
6,2,20,T2MIN,0.9132317627733707
6,2,21,T2MAX,0.908244672911636
6,2,21,T2MIN,0.8083454264164478
6,2,22,T2MAX,0.6933337437698393
6,2,22,T2MIN,0.7721869679866833
6,2,23,T2MAX,0.44959738155923723
6,2,23,T2MIN,0.2758722545861335
6,2,24,T2MAX,-0.5341574197563245
6,2,24,T2MIN,-0.48622788210159945
6,2,25,T2MAX,0.35607064208443717
6,2,25,T2MIN,0.3594221312946551
6,2,26,T2MAX,0.9584726377626007
6,2,26,T2MIN,0.9333105280215843
6,2,27,T2MAX,0.6660420935098276
6,2,27,T2MIN,0.1352736415877732
6,2,28,T2MAX,0.16861031474318944
6,2,28,T2MIN,-0.016574135680689665
6,2,29,T2MAX,0.006701853411272218
6,2,29,T2MIN,0.1219529081563212
6,2,30,T2MAX,-0.5811444574118144
6,2,30,T2MIN,-0.690469646165915
6,2,31,T2MAX,-0.8661820884977687
6,2,31,T2MIN,-0.8403704863910929
6,2,32,T2MAX,0.31826139598843567
6,2,32,T2MIN,0.7712941112687902
6,2,33,T2MAX,-0.2037103109953524
6,2,33,T2MIN,-0.39411235267924793
6,2,34,T2MAX,0.19853991060139994
6,2,34,T2MIN,0.21617395027515582
6,2,35,T2MAX,0.23090424533972553
6,2,35,T2MIN,0.33463321476566016
6,2,36,T2MAX,0.10826025393101704
6,2,36,T2MIN,-0.199127200767248
6,2,37,T2MAX,-0.36201380945564
6,2,37,T2MIN,-0.4143061768876014
6,2,38,T2MAX,-0.6793784108599947
6,2,38,T2MIN,-0.5346548208596188
6,2,39,T2MAX,0.5620306123961675
6,2,39,T2MIN,0.5166386959183209
6,2,40,T2MAX,0.46093775041176976
6,2,40,T2MIN,0.11104697515971447
6,2,41,T2MAX,-0.03201557566574047
6,2,41,T2MIN,-0.08558831242544754
6,2,42,T2MAX,0.5462266682589522
6,2,42,T2MIN,0.3013555347145238
6,2,43,T2MAX,-0.06753458148157783
6,2,43,T2MIN,-0.0013155684724314304
6,2,44,T2MAX,-0.08349443206126535
6,2,44,T2MIN,0.45082706695540453
6,2,45,T2MAX,-0.9359559754313393
6,2,45,T2MIN,-0.1792793903656143
6,2,46,T2MAX,0.08405232338322129
6,2,46,T2MIN,0.3543975940918117
6,2,47,T2MAX,0.9351877585012467
6,2,47,T2MIN,0.8584947071559383
6,2,48,T2MAX,0.5556757539327207
6,2,48,T2MIN,0.2485806121565164
6,2,49,T2MAX,0.19126670539400886
6,2,49,T2MIN,0.25236019738842663
6,2,50,T2MAX,-0.45236053739387305
6,2,50,T2MIN,-0.5785156262839894
6,3,0,T2MAX,0.5208054474638146
6,3,0,T2MIN,0.35537773271688383
6,3,1,T2MAX,0.9075264714774329
6,3,1,T2MIN,0.638575456338872
6,3,2,T2MAX,0.6508134756400804
6,3,2,T2MIN,0.48181298203097567
6,3,3,T2MAX,-0.6193776855624324
6,3,3,T2MIN,-0.7505455270340766
6,3,4,T2MAX,0.45854505277637964
6,3,4,T2MIN,0.43666539475402966
6,3,5,T2MAX,-0.06324260502245076
6,3,5,T2MIN,0.21470615943032026
6,3,6,T2MAX,-0.9411142837502334
6,3,6,T2MIN,-0.5299828251200589
6,3,7,T2MAX,0.5897088156550192
6,3,7,T2MIN,-0.22130412234299252
6,3,8,T2MAX,-0.36739431114409504
6,3,8,T2MIN,0.09796126523461084
6,3,9,T2MAX,0.29998410940088943
6,3,9,T2MIN,-0.5300988425213027
6,3,10,T2MAX,-0.5249469574661834
6,3,10,T2MIN,-0.06290396626426313
6,3,11,T2MAX,-0.46554301641097673
6,3,11,T2MIN,-0.21231621886646548
6,3,12,T2MAX,0.6589122054909409
6,3,12,T2MIN,0.01238782242437595
6,3,13,T2MAX,-0.2664004091520516
6,3,13,T2MIN,0.30575491593268
6,3,14,T2MAX,0.11667601744580697
6,3,14,T2MIN,-0.6458468702779657
6,3,15,T2MAX,-0.48789013385493596
6,3,15,T2MIN,-0.5706928795208526
6,3,16,T2MAX,-0.14744839669614335
6,3,16,T2MIN,-0.1302145404685951
6,3,17,T2MAX,0.12896540391558337
6,3,17,T2MIN,-0.7221113181550657
6,3,18,T2MAX,-0.6990082721321825
6,3,18,T2MIN,-0.4574401466850461
6,3,19,T2MAX,0.04505313862929954
